transaction_id,store_type,category,customer_type,gender,payment_method,day_of_week,month,is_weekend,quantity,unit_price,discount_pct,discount_amount,subtotal,tax_amount,total_sales
TXN00657,Hypermarket,Bakery,Normal,Male,GCash,Thursday,3,0,39,209.68,10,817.75,7359.77,883.17,8242.94
TXN00658,Convenience,Bakery,Member,Male,E-Wallet,Friday,6,0,40,325.71,5,651.42,12376.98,1485.24,13862.22
TXN00659,Convenience,Snacks,Member,Female,Credit Card,Saturday,11,1,1,313.42,10,31.34,282.08,33.85,315.93
TXN00660,Hypermarket,Canned,Normal,Female,GCash,Thursday,3,0,4,296.43,0,0.0,1185.72,142.29,1328.01
TXN00661,Convenience,Household,Member,Male,Cash,Sunday,12,1,30,338.22,30,3043.98,7102.62,852.31,7954.93
TXN00662,Supermarket,Household,Member,Female,E-Wallet,Sunday,4,1,12,166.75,5,100.05,1900.95,228.11,2129.06
TXN00663,Supermarket,Bakery,Normal,Female,GCash,Saturday,1,1,35,88.09,5,154.16,2928.99,351.48,3280.47
TXN00664,Hypermarket,Household,Normal,Female,Credit Card,Friday,5,0,13,103.67,15,202.16,1145.55,137.47,1283.02
TXN00665,Hypermarket,Staples,Member,Male,Credit Card,Tuesday,1,0,31,151.06,5,234.14,4448.72,533.85,4982.57
TXN00666,Hypermarket,Bakery,Member,Female,E-Wallet,Friday,1,0,38,275.09,20,2090.68,8362.74,1003.53,9366.27
TXN00667,Supermarket,Bakery,Normal,Male,E-Wallet,Monday,10,0,43,428.2,5,920.63,17491.97,2099.04,19591.01
TXN00668,Convenience,Personal,Member,Female,E-Wallet,Monday,11,0,23,365.58,15,1261.25,7147.09,857.65,8004.74
TXN00669,Supermarket,Household,Member,Male,E-Wallet,Monday,11,0,4,405.07,0,0.0,1620.28,194.43,1814.71
TXN00670,Convenience,Canned,Member,Female,E-Wallet,Saturday,7,1,16,207.94,20,665.41,2661.63,319.4,2981.03
TXN00671,Supermarket,Bakery,Member,Male,Cash,Sunday,12,1,7,232.09,15,243.69,1380.94,165.71,1546.65
TXN00672,Convenience,Canned,Member,Male,Cash,Wednesday,6,0,22,227.16,0,0.0,4997.52,599.7,5597.22
TXN00673,Supermarket,Staples,Member,Male,GCash,Sunday,2,1,29,136.34,0,0.0,3953.86,474.46,4428.32
TXN00674,Hypermarket,Personal,Member,Female,Credit Card,Wednesday,11,0,11,77.55,5,42.65,810.4,97.25,907.65
TXN00675,Supermarket,Snacks,Normal,Female,Cash,Wednesday,12,0,33,315.91,30,3127.51,7297.52,875.7,8173.22
TXN00676,Convenience,Canned,Normal,Female,Cash,Sunday,2,1,29,495.15,0,0.0,14359.35,1723.12,16082.47
TXN00677,Supermarket,Bakery,Normal,Male,Cash,Saturday,11,1,39,125.07,5,243.89,4633.84,556.06,5189.9
TXN00678,Supermarket,Staples,Normal,Female,GCash,Friday,7,0,12,71.01,0,0.0,852.12,102.25,954.37
TXN00679,Supermarket,Beverages,Normal,Male,E-Wallet,Wednesday,1,0,7,400.79,5,140.28,2665.25,319.83,2985.08
TXN00680,Hypermarket,Staples,Member,Female,GCash,Tuesday,2,0,39,163.66,10,638.27,5744.47,689.34,6433.81
TXN00681,Supermarket,Staples,Member,Male,Credit Card,Sunday,12,1,42,423.34,30,5334.08,12446.2,1493.54,13939.74
TXN00682,Hypermarket,Personal,Member,Male,Credit Card,Sunday,8,1,48,366.77,10,1760.5,15844.46,1901.34,17745.8
TXN00683,Hypermarket,Snacks,Member,Male,Credit Card,Monday,6,0,26,475.55,20,2472.86,9891.44,1186.97,11078.41
TXN00684,Supermarket,Beverages,Normal,Female,Credit Card,Friday,2,0,40,234.02,10,936.08,8424.72,1010.97,9435.69
TXN00685,Supermarket,Household,Member,Female,Cash,Monday,7,0,9,347.89,0,0.0,3131.01,375.72,3506.73
TXN00686,Supermarket,Household,Member,Female,Cash,Sunday,4,1,41,259.18,5,531.32,10095.06,1211.41,11306.47
TXN00687,Convenience,Canned,Normal,Male,GCash,Sunday,2,1,34,333.76,10,1134.78,10213.06,1225.57,11438.63
TXN00688,Supermarket,Staples,Member,Male,E-Wallet,Wednesday,12,0,45,252.32,30,3406.32,7948.08,953.77,8901.85
TXN00689,Hypermarket,Personal,Member,Female,Credit Card,Friday,6,0,13,134.88,20,350.69,1402.75,168.33,1571.08
TXN00690,Supermarket,Personal,Normal,Female,GCash,Thursday,11,0,36,278.55,0,0.0,10027.8,1203.34,11231.14
TXN00691,Convenience,Household,Member,Female,Cash,Tuesday,9,0,25,287.86,0,0.0,7196.5,863.58,8060.08
TXN00692,Supermarket,Canned,Member,Male,Cash,Wednesday,11,0,24,414.77,0,0.0,9954.48,1194.54,11149.02
TXN00693,Convenience,Canned,Member,Male,E-Wallet,Sunday,9,1,44,380.98,25,4190.78,12572.34,1508.68,14081.02
TXN00694,Convenience,Canned,Member,Male,E-Wallet,Wednesday,8,0,17,348.71,20,1185.61,4742.46,569.1,5311.56
TXN00695,Supermarket,Beverages,Member,Male,E-Wallet,Tuesday,3,0,2,101.02,15,30.31,171.73,20.61,192.34
TXN00696,Hypermarket,Snacks,Normal,Male,GCash,Sunday,3,1,13,374.28,5,243.28,4622.36,554.68,5177.04
TXN00697,Convenience,Beverages,Normal,Female,Cash,Tuesday,2,0,31,275.14,10,852.93,7676.41,921.17,8597.58
TXN00698,Supermarket,Bakery,Normal,Male,Cash,Thursday,5,0,29,452.34,5,655.89,12461.97,1495.44,13957.41
TXN00699,Supermarket,Bakery,Normal,Male,E-Wallet,Wednesday,12,0,50,463.94,0,0.0,23197.0,2783.64,25980.64
TXN00700,Hypermarket,Snacks,Normal,Male,Credit Card,Saturday,4,1,28,74.82,10,209.5,1885.46,226.26,2111.72
TXN00701,Convenience,Household,Normal,Male,E-Wallet,Wednesday,7,0,27,419.29,0,0.0,11320.83,1358.5,12679.33
TXN00702,Convenience,Snacks,Member,Male,GCash,Monday,4,0,15,66.96,0,0.0,1004.4,120.53,1124.93
TXN00703,Supermarket,Personal,Normal,Female,E-Wallet,Friday,9,0,31,215.23,20,1334.43,5337.7,640.52,5978.22
TXN00704,Supermarket,Bakery,Normal,Male,E-Wallet,Friday,12,0,40,294.03,15,1764.18,9997.02,1199.64,11196.66
TXN00705,Hypermarket,Staples,Member,Male,GCash,Monday,12,0,15,116.65,5,87.49,1662.26,199.47,1861.73
TXN00706,Hypermarket,Staples,Member,Male,E-Wallet,Sunday,2,1,33,385.84,10,1273.27,11459.45,1375.13,12834.58
TXN00707,Convenience,Household,Normal,Female,Cash,Friday,11,0,20,53.76,5,53.76,1021.44,122.57,1144.01
TXN00708,Convenience,Personal,Member,Female,Credit Card,Tuesday,6,0,42,125.87,15,792.98,4493.56,539.23,5032.79
TXN00709,Supermarket,Beverages,Normal,Female,E-Wallet,Friday,7,0,12,311.36,15,560.45,3175.87,381.1,3556.97
TXN00710,Convenience,Personal,Member,Male,GCash,Friday,4,0,37,371.47,15,2061.66,11682.73,1401.93,13084.66
TXN00711,Hypermarket,Staples,Normal,Female,Credit Card,Monday,6,0,9,462.49,15,624.36,3538.05,424.57,3962.62
TXN00712,Hypermarket,Staples,Member,Male,GCash,Sunday,7,1,23,367.47,0,0.0,8451.81,1014.22,9466.03
TXN00713,Supermarket,Bakery,Member,Male,Credit Card,Thursday,4,0,8,352.3,5,140.92,2677.48,321.3,2998.78
TXN00714,Hypermarket,Personal,Normal,Female,Credit Card,Friday,8,0,32,227.45,5,363.92,6914.48,829.74,7744.22
TXN00715,Hypermarket,Personal,Normal,Male,E-Wallet,Saturday,9,1,48,50.58,5,121.39,2306.45,276.77,2583.22
TXN00716,Hypermarket,Staples,Normal,Male,Cash,Friday,1,0,14,104.07,15,218.55,1238.43,148.61,1387.04
TXN00717,Hypermarket,Beverages,Normal,Male,E-Wallet,Thursday,7,0,27,290.55,5,392.24,7452.61,894.31,8346.92
TXN00718,Supermarket,Household,Normal,Female,GCash,Monday,9,0,25,353.81,0,0.0,8845.25,1061.43,9906.68
TXN00719,Supermarket,Canned,Member,Male,GCash,Thursday,12,0,13,237.85,5,154.6,2937.45,352.49,3289.94
TXN00720,Convenience,Household,Normal,Male,Credit Card,Monday,10,0,21,378.81,30,2386.5,5568.51,668.22,6236.73
TXN00721,Hypermarket,Personal,Normal,Female,Credit Card,Tuesday,5,0,45,284.84,0,0.0,12817.8,1538.14,14355.94
TXN00722,Convenience,Household,Member,Male,Cash,Monday,12,0,31,83.38,10,258.48,2326.3,279.16,2605.46
TXN00723,Supermarket,Staples,Member,Male,E-Wallet,Tuesday,2,0,37,136.41,5,252.36,4794.81,575.38,5370.19
TXN00724,Supermarket,Staples,Normal,Female,GCash,Tuesday,10,0,48,428.0,0,0.0,20544.0,2465.28,23009.28
TXN00725,Supermarket,Personal,Member,Male,Credit Card,Monday,6,0,43,376.21,5,808.85,15368.18,1844.18,17212.36
TXN00726,Supermarket,Personal,Member,Male,Cash,Saturday,12,1,5,452.64,15,339.48,1923.72,230.85,2154.57
TXN00727,Supermarket,Canned,Normal,Male,GCash,Wednesday,12,0,13,102.9,10,133.77,1203.93,144.47,1348.4
TXN00728,Supermarket,Canned,Member,Male,Credit Card,Monday,7,0,28,495.6,20,2775.36,11101.44,1332.17,12433.61
TXN00729,Supermarket,Bakery,Member,Male,GCash,Friday,2,0,43,144.23,0,0.0,6201.89,744.23,6946.12
TXN00730,Hypermarket,Personal,Normal,Female,Cash,Saturday,2,1,25,55.3,0,0.0,1382.5,165.9,1548.4
TXN00731,Convenience,Beverages,Normal,Female,Cash,Saturday,10,1,35,498.84,25,4364.85,13094.55,1571.35,14665.9
TXN00732,Supermarket,Household,Member,Female,GCash,Friday,12,0,47,176.48,5,414.73,7879.83,945.58,8825.41
TXN00733,Hypermarket,Personal,Member,Female,E-Wallet,Wednesday,10,0,39,350.61,10,1367.38,12306.41,1476.77,13783.18
TXN00734,Hypermarket,Snacks,Normal,Male,GCash,Saturday,1,1,7,129.51,15,135.99,770.58,92.47,863.05
TXN00735,Convenience,Bakery,Member,Male,Credit Card,Tuesday,4,0,38,311.1,5,591.09,11230.71,1347.69,12578.4
TXN00736,Supermarket,Snacks,Member,Male,E-Wallet,Wednesday,7,0,32,456.82,15,2192.74,12425.5,1491.06,13916.56
TXN00737,Convenience,Staples,Member,Male,Credit Card,Sunday,9,1,3,194.08,0,0.0,582.24,69.87,652.11
TXN00738,Supermarket,Canned,Normal,Male,GCash,Friday,3,0,45,351.61,0,0.0,15822.45,1898.69,17721.14
TXN00739,Hypermarket,Household,Member,Female,E-Wallet,Wednesday,12,0,39,134.56,0,0.0,5247.84,629.74,5877.58
TXN00740,Hypermarket,Personal,Member,Female,Credit Card,Monday,11,0,37,331.16,20,2450.58,9802.34,1176.28,10978.62
TXN00741,Hypermarket,Snacks,Normal,Male,GCash,Wednesday,7,0,50,201.4,0,0.0,10070.0,1208.4,11278.4
TXN00742,Hypermarket,Household,Member,Male,GCash,Tuesday,7,0,22,145.04,15,478.63,2712.25,325.47,3037.72
TXN00743,Convenience,Staples,Member,Male,E-Wallet,Monday,7,0,8,190.93,25,381.86,1145.58,137.47,1283.05
TXN00744,Supermarket,Canned,Normal,Female,GCash,Thursday,2,0,17,130.48,10,221.82,1996.34,239.56,2235.9
TXN00745,Supermarket,Beverages,Normal,Male,Cash,Friday,6,0,27,455.86,10,1230.82,11077.4,1329.29,12406.69
TXN00746,Convenience,Bakery,Normal,Male,Credit Card,Friday,2,0,33,228.73,5,377.4,7170.69,860.48,8031.17
TXN00747,Supermarket,Household,Normal,Male,Credit Card,Wednesday,6,0,46,160.38,5,368.87,7008.61,841.03,7849.64
TXN00748,Hypermarket,Household,Member,Female,GCash,Saturday,10,1,17,251.78,5,214.01,4066.25,487.95,4554.2
TXN00749,Supermarket,Beverages,Member,Male,GCash,Monday,3,0,42,194.24,10,815.81,7342.27,881.07,8223.34
TXN00750,Hypermarket,Household,Normal,Female,Cash,Thursday,2,0,12,384.99,30,1385.96,3233.92,388.07,3621.99
TXN00751,Convenience,Staples,Normal,Female,E-Wallet,Monday,12,0,48,487.05,25,5844.6,17533.8,2104.06,19637.86
TXN00752,Supermarket,Staples,Member,Female,GCash,Friday,6,0,46,247.12,20,2273.5,9094.02,1091.28,10185.3
TXN00753,Convenience,Beverages,Normal,Female,GCash,Monday,2,0,27,437.47,20,2362.34,9449.35,1133.92,10583.27
TXN00754,Supermarket,Bakery,Member,Female,GCash,Thursday,5,0,48,304.64,5,731.14,13891.58,1666.99,15558.57
TXN00755,Hypermarket,Personal,Normal,Female,GCash,Saturday,2,1,8,120.76,10,96.61,869.47,104.34,973.81
TXN00756,Convenience,Snacks,Member,Male,Credit Card,Wednesday,3,0,23,360.78,20,1659.59,6638.35,796.6,7434.95
TXN00757,Supermarket,Personal,Normal,Male,GCash,Tuesday,3,0,42,281.05,5,590.21,11213.9,1345.67,12559.57
TXN00758,Hypermarket,Household,Normal,Male,Credit Card,Monday,6,0,49,342.77,30,5038.72,11757.01,1410.84,13167.85
TXN00759,Convenience,Snacks,Member,Female,GCash,Tuesday,6,0,29,450.36,5,653.02,12407.42,1488.89,13896.31
TXN00760,Convenience,Beverages,Normal,Male,E-Wallet,Friday,10,0,50,248.2,10,1241.0,11169.0,1340.28,12509.28
TXN00761,Supermarket,Beverages,Member,Female,Cash,Wednesday,3,0,20,455.53,15,1366.59,7744.01,929.28,8673.29
TXN00762,Supermarket,Bakery,Member,Female,E-Wallet,Sunday,3,1,16,387.8,30,1861.44,4343.36,521.2,4864.56
TXN00763,Supermarket,Snacks,Member,Female,GCash,Wednesday,12,0,17,269.87,0,0.0,4587.79,550.53,5138.32
TXN00764,Hypermarket,Staples,Member,Male,GCash,Monday,1,0,16,321.45,15,771.48,4371.72,524.61,4896.33
TXN00765,Supermarket,Snacks,Member,Female,GCash,Saturday,7,1,19,196.51,10,373.37,3360.32,403.24,3763.56
TXN00766,Convenience,Household,Normal,Female,E-Wallet,Wednesday,8,0,8,492.62,0,0.0,3940.96,472.92,4413.88
TXN00767,Convenience,Staples,Normal,Male,GCash,Monday,2,0,38,350.31,15,1996.77,11315.01,1357.8,12672.81
TXN00768,Supermarket,Canned,Member,Male,E-Wallet,Monday,4,0,38,69.73,10,264.97,2384.77,286.17,2670.94
TXN00769,Supermarket,Canned,Normal,Female,Credit Card,Tuesday,10,0,29,196.98,10,571.24,5141.18,616.94,5758.12
TXN00770,Convenience,Canned,Member,Female,Cash,Wednesday,7,0,41,330.49,5,677.5,12872.59,1544.71,14417.3
TXN00771,Hypermarket,Beverages,Normal,Male,Cash,Monday,8,0,36,75.35,5,135.63,2576.97,309.24,2886.21
TXN00772,Supermarket,Snacks,Normal,Male,E-Wallet,Tuesday,1,0,26,60.75,10,157.95,1421.55,170.59,1592.14
TXN00773,Supermarket,Canned,Normal,Male,Credit Card,Thursday,4,0,31,252.51,5,391.39,7436.42,892.37,8328.79
TXN00774,Convenience,Personal,Normal,Female,E-Wallet,Sunday,6,1,44,199.71,0,0.0,8787.24,1054.47,9841.71
TXN00775,Supermarket,Bakery,Member,Male,Credit Card,Tuesday,3,0,12,247.23,30,890.03,2076.73,249.21,2325.94
TXN00776,Hypermarket,Personal,Member,Male,GCash,Tuesday,5,0,17,168.21,10,285.96,2573.61,308.83,2882.44
TXN00777,Convenience,Canned,Normal,Male,Credit Card,Monday,10,0,15,124.12,15,279.27,1582.53,189.9,1772.43
TXN00778,Supermarket,Bakery,Normal,Female,Credit Card,Friday,9,0,9,360.11,5,162.05,3078.94,369.47,3448.41
TXN00779,Convenience,Household,Member,Male,Credit Card,Friday,11,0,39,281.56,5,549.04,10431.8,1251.82,11683.62
TXN00780,Supermarket,Personal,Normal,Male,Cash,Saturday,3,1,42,140.07,5,294.15,5588.79,670.65,6259.44
TXN00781,Supermarket,Snacks,Member,Male,Credit Card,Friday,5,0,48,193.82,5,465.17,8838.19,1060.58,9898.77
TXN00782,Supermarket,Snacks,Member,Male,GCash,Tuesday,8,0,12,316.31,10,379.57,3416.15,409.94,3826.09
TXN00783,Hypermarket,Personal,Member,Male,GCash,Saturday,6,1,32,82.5,10,264.0,2376.0,285.12,2661.12
TXN00784,Hypermarket,Canned,Normal,Female,GCash,Monday,4,0,25,116.35,5,145.44,2763.31,331.6,3094.91
TXN00785,Convenience,Snacks,Member,Female,Credit Card,Wednesday,8,0,39,82.96,0,0.0,3235.44,388.25,3623.69
TXN00786,Supermarket,Household,Normal,Female,E-Wallet,Sunday,11,1,18,415.54,5,373.99,7105.73,852.69,7958.42
TXN00787,Supermarket,Staples,Member,Male,E-Wallet,Sunday,3,1,15,388.58,0,0.0,5828.7,699.44,6528.14
TXN00788,Hypermarket,Canned,Normal,Female,GCash,Tuesday,3,0,32,388.99,0,0.0,12447.68,1493.72,13941.4
TXN00789,Supermarket,Household,Normal,Female,Cash,Tuesday,4,0,6,372.35,25,558.53,1675.58,201.07,1876.65
TXN00790,Hypermarket,Bakery,Normal,Female,E-Wallet,Saturday,9,1,44,351.22,10,1545.37,13908.31,1669.0,15577.31
TXN00791,Supermarket,Household,Member,Male,Credit Card,Monday,5,0,43,264.65,10,1137.99,10241.96,1229.04,11471.0
TXN00792,Convenience,Canned,Member,Male,E-Wallet,Thursday,8,0,35,339.03,5,593.3,11272.75,1352.73,12625.48
TXN00793,Supermarket,Bakery,Normal,Female,GCash,Tuesday,6,0,34,67.26,25,571.71,1715.13,205.82,1920.95
TXN00794,Supermarket,Canned,Normal,Female,Cash,Thursday,3,0,38,329.66,10,1252.71,11274.37,1352.92,12627.29
TXN00795,Hypermarket,Snacks,Normal,Male,E-Wallet,Thursday,8,0,5,400.04,15,300.03,1700.17,204.02,1904.19
TXN00796,Supermarket,Staples,Member,Male,E-Wallet,Friday,12,0,18,275.16,5,247.64,4705.24,564.63,5269.87
TXN00797,Supermarket,Canned,Member,Female,GCash,Monday,9,0,16,210.88,30,1012.22,2361.86,283.42,2645.28
TXN00798,Hypermarket,Canned,Member,Male,Cash,Sunday,8,1,8,174.84,20,279.74,1118.98,134.28,1253.26
TXN00799,Convenience,Snacks,Member,Female,Cash,Sunday,4,1,25,339.26,20,1696.3,6785.2,814.22,7599.42
TXN00800,Convenience,Beverages,Normal,Male,GCash,Thursday,11,0,32,361.76,0,0.0,11576.32,1389.16,12965.48
TXN00801,Hypermarket,Snacks,Normal,Female,Credit Card,Sunday,6,1,26,441.94,0,0.0,11490.44,1378.85,12869.29
TXN00802,Hypermarket,Bakery,Member,Female,E-Wallet,Monday,1,0,22,204.05,0,0.0,4489.1,538.69,5027.79
TXN00803,Hypermarket,Snacks,Member,Male,Credit Card,Friday,4,0,31,396.4,0,0.0,12288.4,1474.61,13763.01
TXN00804,Hypermarket,Snacks,Normal,Female,E-Wallet,Monday,8,0,43,302.61,20,2602.45,10409.78,1249.17,11658.95
TXN00805,Hypermarket,Staples,Member,Female,E-Wallet,Tuesday,1,0,10,447.28,0,0.0,4472.8,536.74,5009.54
TXN00806,Convenience,Snacks,Member,Female,Credit Card,Thursday,3,0,12,287.52,0,0.0,3450.24,414.03,3864.27
TXN00807,Convenience,Canned,Member,Male,GCash,Monday,1,0,28,282.93,0,0.0,7922.04,950.64,8872.68
TXN00808,Hypermarket,Staples,Member,Male,GCash,Sunday,9,1,6,310.04,0,0.0,1860.24,223.23,2083.47
TXN00809,Supermarket,Personal,Member,Male,E-Wallet,Wednesday,2,0,20,387.19,0,0.0,7743.8,929.26,8673.06
TXN00810,Hypermarket,Beverages,Member,Female,GCash,Monday,9,0,5,484.11,15,363.08,2057.47,246.9,2304.37
TXN00811,Supermarket,Staples,Normal,Male,E-Wallet,Thursday,4,0,23,83.1,10,191.13,1720.17,206.42,1926.59
TXN00812,Hypermarket,Bakery,Member,Female,GCash,Friday,2,0,9,74.05,0,0.0,666.45,79.97,746.42
TXN00813,Hypermarket,Personal,Member,Female,E-Wallet,Sunday,4,1,29,471.9,5,684.26,13000.84,1560.1,14560.94
TXN00814,Convenience,Staples,Normal,Male,GCash,Friday,12,0,16,288.44,5,230.75,4384.29,526.11,4910.4
TXN00815,Supermarket,Staples,Normal,Male,Cash,Thursday,11,0,46,326.71,0,0.0,15028.66,1803.44,16832.1
TXN00816,Supermarket,Beverages,Normal,Female,Credit Card,Sunday,11,1,22,267.09,10,587.6,5288.38,634.61,5922.99
TXN00817,Convenience,Canned,Member,Female,Cash,Tuesday,10,0,8,92.15,15,110.58,626.62,75.19,701.81
TXN00818,Convenience,Bakery,Normal,Male,Credit Card,Sunday,6,1,20,395.64,15,1186.92,6725.88,807.11,7532.99
TXN00819,Convenience,Household,Member,Male,Credit Card,Tuesday,11,0,14,386.25,15,811.12,4596.38,551.57,5147.95
TXN00820,Convenience,Household,Member,Male,E-Wallet,Friday,7,0,39,190.27,0,0.0,7420.53,890.46,8310.99
TXN00821,Supermarket,Staples,Member,Female,Credit Card,Friday,3,0,37,187.81,30,2084.69,4864.28,583.71,5447.99
TXN00822,Supermarket,Snacks,Normal,Female,Cash,Thursday,3,0,50,427.03,20,4270.3,17081.2,2049.74,19130.94
TXN00823,Hypermarket,Bakery,Normal,Female,Cash,Tuesday,12,0,34,82.56,25,701.76,2105.28,252.63,2357.91
TXN00824,Hypermarket,Personal,Normal,Female,GCash,Friday,10,0,11,446.5,0,0.0,4911.5,589.38,5500.88
TXN00825,Convenience,Snacks,Normal,Female,Cash,Tuesday,12,0,40,165.5,25,1655.0,4965.0,595.8,5560.8
TXN00826,Convenience,Snacks,Normal,Male,GCash,Friday,8,0,33,316.84,20,2091.14,8364.58,1003.75,9368.33
TXN00827,Convenience,Bakery,Member,Male,Credit Card,Sunday,5,1,31,471.2,20,2921.44,11685.76,1402.29,13088.05
TXN00828,Hypermarket,Canned,Member,Female,Cash,Monday,4,0,44,355.16,0,0.0,15627.04,1875.24,17502.28
TXN00829,Hypermarket,Staples,Member,Female,Credit Card,Wednesday,7,0,34,236.49,15,1206.1,6834.56,820.15,7654.71
TXN00830,Hypermarket,Staples,Member,Male,Cash,Sunday,7,1,50,360.29,30,5404.35,12610.15,1513.22,14123.37
TXN00831,Hypermarket,Staples,Normal,Male,Cash,Saturday,9,1,7,204.79,10,143.35,1290.18,154.82,1445.0
TXN00832,Hypermarket,Staples,Normal,Male,GCash,Monday,9,0,49,174.77,10,856.37,7707.36,924.88,8632.24
TXN00833,Hypermarket,Household,Member,Male,Credit Card,Saturday,5,1,23,498.51,25,2866.43,8599.3,1031.92,9631.22
TXN00834,Hypermarket,Staples,Normal,Female,Cash,Friday,12,0,46,387.86,5,892.08,16949.48,2033.94,18983.42
TXN00835,Convenience,Household,Normal,Male,E-Wallet,Wednesday,8,0,7,340.12,10,238.08,2142.76,257.13,2399.89
TXN00836,Convenience,Household,Member,Female,Credit Card,Wednesday,10,0,25,209.88,5,262.35,4984.65,598.16,5582.81
TXN00837,Convenience,Canned,Member,Male,Credit Card,Friday,1,0,3,72.12,25,54.09,162.27,19.47,181.74
TXN00838,Convenience,Staples,Normal,Male,Credit Card,Friday,9,0,38,63.98,0,0.0,2431.24,291.75,2722.99
TXN00839,Hypermarket,Beverages,Normal,Male,GCash,Tuesday,8,0,20,299.38,10,598.76,5388.84,646.66,6035.5
TXN00840,Supermarket,Personal,Member,Female,E-Wallet,Friday,6,0,34,392.91,10,1335.89,12023.05,1442.77,13465.82
TXN00841,Hypermarket,Snacks,Member,Female,Credit Card,Thursday,3,0,49,291.82,15,2144.88,12154.3,1458.52,13612.82
TXN00842,Supermarket,Household,Member,Male,Cash,Friday,3,0,44,428.35,10,1884.74,16962.66,2035.52,18998.18
TXN00843,Convenience,Bakery,Normal,Female,Cash,Thursday,8,0,44,65.04,25,715.44,2146.32,257.56,2403.88
TXN00844,Hypermarket,Bakery,Member,Female,GCash,Friday,5,0,30,215.04,25,1612.8,4838.4,580.61,5419.01
TXN00845,Convenience,Personal,Member,Male,Cash,Tuesday,10,0,17,156.68,0,0.0,2663.56,319.63,2983.19
TXN00846,Hypermarket,Bakery,Normal,Male,Credit Card,Thursday,11,0,10,251.27,5,125.64,2387.06,286.45,2673.51
TXN00847,Convenience,Beverages,Normal,Female,Cash,Monday,7,0,35,82.57,0,0.0,2889.95,346.79,3236.74
TXN00848,Supermarket,Bakery,Normal,Female,Credit Card,Thursday,5,0,20,479.36,5,479.36,9107.84,1092.94,10200.78
TXN00849,Supermarket,Snacks,Normal,Female,Cash,Sunday,8,1,18,150.46,10,270.83,2437.45,292.49,2729.94
TXN00850,Supermarket,Snacks,Normal,Male,E-Wallet,Tuesday,10,0,45,465.04,25,5231.7,15695.1,1883.41,17578.51
TXN00851,Hypermarket,Household,Member,Male,GCash,Saturday,10,1,44,241.65,20,2126.52,8506.08,1020.73,9526.81
TXN00852,Supermarket,Staples,Member,Female,GCash,Thursday,4,0,27,493.49,0,0.0,13324.23,1598.91,14923.14
TXN00853,Hypermarket,Canned,Normal,Male,E-Wallet,Sunday,2,1,49,299.33,0,0.0,14667.17,1760.06,16427.23
TXN00854,Supermarket,Beverages,Normal,Male,E-Wallet,Sunday,3,1,36,468.87,10,1687.93,15191.39,1822.97,17014.36
TXN00855,Supermarket,Household,Normal,Female,GCash,Sunday,8,1,23,52.41,10,120.54,1084.89,130.19,1215.08
TXN00856,Hypermarket,Beverages,Normal,Female,E-Wallet,Friday,11,0,32,386.71,0,0.0,12374.72,1484.97,13859.69
TXN00857,Hypermarket,Staples,Normal,Male,Credit Card,Sunday,7,1,10,456.37,20,912.74,3650.96,438.12,4089.08
TXN00858,Supermarket,Bakery,Member,Male,Cash,Friday,2,0,11,112.87,25,310.39,931.18,111.74,1042.92
TXN00859,Hypermarket,Bakery,Member,Female,GCash,Saturday,6,1,38,93.26,5,177.19,3366.69,404.0,3770.69
TXN00860,Supermarket,Canned,Member,Male,E-Wallet,Tuesday,9,0,6,241.06,20,289.27,1157.09,138.85,1295.94
TXN00861,Hypermarket,Staples,Member,Male,Credit Card,Wednesday,4,0,41,470.16,5,963.83,18312.73,2197.53,20510.26
TXN00862,Convenience,Household,Normal,Female,GCash,Friday,9,0,47,294.07,15,2073.19,11748.1,1409.77,13157.87
TXN00863,Convenience,Canned,Member,Female,E-Wallet,Sunday,2,1,34,287.36,5,488.51,9281.73,1113.81,10395.54
TXN00864,Convenience,Staples,Normal,Male,GCash,Sunday,2,1,36,113.51,0,0.0,4086.36,490.36,4576.72
TXN00865,Convenience,Personal,Normal,Male,E-Wallet,Monday,9,0,37,50.36,25,465.83,1397.49,167.7,1565.19
TXN00866,Convenience,Snacks,Normal,Male,GCash,Sunday,12,1,17,414.56,5,352.38,6695.14,803.42,7498.56
TXN00867,Supermarket,Canned,Member,Female,Credit Card,Tuesday,7,0,40,89.41,15,536.46,3039.94,364.79,3404.73
TXN00868,Convenience,Canned,Normal,Male,Credit Card,Thursday,7,0,40,335.23,5,670.46,12738.74,1528.65,14267.39
TXN00869,Convenience,Household,Member,Male,Cash,Thursday,1,0,12,461.58,0,0.0,5538.96,664.68,6203.64
TXN00870,Convenience,Beverages,Member,Female,GCash,Sunday,11,1,21,143.89,0,0.0,3021.69,362.6,3384.29
TXN00871,Convenience,Personal,Normal,Female,Cash,Monday,6,0,40,349.37,5,698.74,13276.06,1593.13,14869.19
TXN00872,Hypermarket,Household,Normal,Male,GCash,Friday,7,0,19,85.41,10,162.28,1460.51,175.26,1635.77
TXN00873,Supermarket,Staples,Normal,Female,E-Wallet,Tuesday,11,0,3,321.69,5,48.25,916.82,110.02,1026.84
TXN00874,Convenience,Staples,Member,Female,E-Wallet,Monday,6,0,18,123.77,10,222.79,2005.07,240.61,2245.68
TXN00875,Convenience,Staples,Normal,Male,Cash,Friday,6,0,19,381.18,10,724.24,6518.18,782.18,7300.36
